,report_id,store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
0,46,1000385412041408565,,,2,2,12,9
1,46,1000400335282361328,0,60,0,23,0,161
2,46,1000558441535520566,,,0,12,12,67
3,46,1003200614770244799,,,2,0,16,0
4,46,1003713923115890238,60,0,23,0,161,0
5,46,1004567882358859299,60,0,23,0,161,0
6,46,1004734158580760410,0,60,0,23,0,161
7,46,1005454408747305679,,,7,4,48,13
8,46,1006003012278214453,60,0,23,0,161,0
9,46,1006235379059772386,0,60,0,23,0,161
10,46,1007392278459573100,,,12,0,89,0
11,46,100927970158485910,,,9,0,77,0
12,46,1009333266625513049,,,0,10,0,83
13,46,1010479668839241668,60,0,23,0,161,0
14,46,1010954516905912579,60,0,16,0,112,0
15,46,1011603928978119029,,,1,0,7,0
16,46,1012919347352044037,,,3,0,41,0
17,46,1012964275950235204,,,3,0,21,0
18,46,101309509464394483,0,60,0,23,21,140
19,46,1013860325619674531,60,0,23,0,161,0
20,46,1013928287505433710,60,0,23,0,161,0
21,46,1015214744820193842,,,13,0,91,0
22,46,1015372118842025109,60,0,23,0,161,0
23,46,1015387272958179949,60,0,23,0,161,0
24,46,1016295610192823996,60,0,23,0,154,0
25,46,1016340945788417334,,,8,0,55,0
26,46,1016634108828761839,60,0,23,0,161,0
27,46,1019058292591476179,,,0,12,0,84
28,46,1019542728515086296,60,0,23,0,161,0
29,46,1019560701115878725,,,10,0,70,0
30,46,1019604210961591619,,,11,0,69,0
31,46,1021481785936132445,60,0,23,0,161,0
32,46,1021751857440600161,,,12,0,84,0
33,46,1021872076660489708,,,13,0,80,0
34,46,1022591884403771382,60,0,23,0,161,0
35,46,1022997542207533123,,,14,0,98,0
36,46,1023195882669842302,60,0,14,0,98,0
37,46,1024015964072928046,,,0,10,23,47
38,46,1025343019535068501,60,0,11,0,77,0
39,46,1026043486905735229,,,0,1,0,62
40,46,1026140097564791670,60,0,23,0,161,0
41,46,1026215891482405791,,,6,7,58,28
42,46,1026252971907679697,,,0,9,0,61
43,46,1027536014731046481,,,11,0,71,0
44,46,1027897731988099017,,,0,9,0,59
45,46,1027940035533410279,,,11,0,72,0
46,46,1028640502295407243,0,60,0,23,0,161
47,46,1029401875370154802,,,4,0,52,0
48,46,1029676627360251501,60,0,23,0,161,0
49,46,1030520037427647364,,,10,0,79,0
50,46,1030744217790694351,,,0,7,0,65
51,46,1030838843716892116,,,1,0,7,0
52,46,1031418415121069817,,,5,0,30,0
53,46,1031837096861134419,,,4,0,24,0
54,46,1032470530071453453,30,30,23,0,130,31
55,46,1034306204553914959,0,60,0,23,0,161
56,46,1034685929854317101,0,60,0,23,0,138
57,46,1034937556355683894,,,0,10,10,73
58,46,1034949516386825720,,,10,0,83,0
59,46,1036522294471450615,,,0,4,7,36
60,46,1036774495338293873,,,0,3,0,41
61,46,1038179518281210829,,,10,0,76,0
62,46,1038266841183338064,,,4,0,53,0
63,46,1039561743854937175,60,0,16,0,107,0
64,46,1040311241747249138,,,11,1,82,2
65,46,1040732551176103056,,,12,0,81,0
66,46,1041483507949914259,60,0,23,0,161,0
67,46,1042030963402089390,,,2,0,23,0
68,46,1042592690930927782,0,60,0,23,0,161
69,46,1042980416206099690,,,10,0,65,0
70,46,1043071991291188607,60,0,23,0,161,0
71,46,1043917341584031554,60,0,23,0,161,0
72,46,1043933350899013734,,,4,0,28,0
73,46,1044350569730321852,,,9,0,76,0
74,46,1045126309015021879,60,0,23,0,161,0
75,46,1046062902039176146,60,0,14,0,103,0
76,46,1046144624268631443,60,0,23,0,161,0
77,46,1046625104556736637,,,13,0,79,18
78,46,1046695203099528435,60,0,23,0,138,23
79,46,1048044940732308745,,,0,10,0,70
80,46,1048208623308015242,60,0,23,0,161,0
81,46,1048472060871258012,60,0,14,0,97,0
82,46,1048487412286895027,,,5,0,35,0
83,46,104915753821730949,0,60,0,23,20,119
84,46,1049573275137902434,60,0,23,0,161,0
85,46,1049982020610429807,60,0,23,0,161,0
86,46,1050110736424701586,,,7,0,81,0
87,46,1050423000865414301,60,0,14,0,103,0
88,46,1050521747034630519,,,0,12,0,84
89,46,1050565545391667097,,,1,0,34,0
90,46,1050708729116493133,0,60,0,23,0,161
91,46,1053878807136352286,,,6,0,55,0
92,46,1054127900102066513,60,0,19,4,146,15
93,46,1054594275499808502,0,60,0,23,0,161
94,46,1054904576685614049,30,30,0,23,51,110
95,46,1056058812228241727,,,0,8,0,63
96,46,1057525043621726214,60,0,23,0,161,0
97,46,1057820506590851592,60,0,9,0,63,0
98,46,1058415345127439531,,,0,0,56,0
99,46,1059123788319082228,0,60,0,23,0,161
100,46,1060079720879560216,60,0,4,0,28,0
101,46,1060179255899616212,,,1,0,67,0
102,46,1060707578719574169,60,0,13,0,92,0
103,46,1061377620149100407,60,0,12,0,84,0
104,46,1062490453651181568,0,60,0,23,21,118
105,46,1064112117197892037,,,12,0,78,0
106,46,106468360682739586,,,9,0,63,0
107,46,1065143266538840095,,,11,0,72,0
108,46,1066245913385646140,,,10,0,83,0
109,46,1067538211658205745,,,0,1,14,48
110,46,1068022646604801297,,,13,0,91,0
111,46,1068641097810732404,60,0,23,0,161,0
112,46,1068919759104443995,60,0,23,0,158,3
113,46,1069175913867471706,60,0,23,0,89,0
114,46,10698744144787762,,,2,0,64,0
115,46,1070946354555868260,,,11,0,77,0
116,46,107097686070974319,,,1,0,6,1
117,46,1072565569128117545,30,30,0,15,75,30
118,46,107274698920910512,60,0,23,0,142,19
119,46,1073263831895289355,0,60,0,8,0,65
120,46,1073576646108301626,,,13,0,91,0
121,46,1073777312888924212,60,0,23,0,161,0
122,46,1073990351660494227,,,0,12,0,78
123,46,1075549594145813154,,,10,0,83,0
124,46,1075566010243233433,60,0,23,0,161,0
125,46,1075887371819081196,60,0,23,0,161,0
126,46,1076119633369684283,60,0,23,0,154,0
127,46,1076149370196351828,,,10,0,70,0
128,46,1076326551375173763,,,0,10,0,81
129,46,107685653027490811,,,10,0,78,0
130,46,1077148464740608124,60,0,11,0,87,0
131,46,1077279434450600740,,,0,11,0,75
132,46,1077598105044859333,60,0,23,0,161,0
133,46,1077901899928224326,60,0,23,0,161,0
134,46,1078016753487047873,0,60,0,23,3,80
135,46,1078577099456014476,,,10,0,60,0
136,46,1078614651853409853,0,60,0,23,0,161
137,46,1079126965017760358,,,8,2,50,18
138,46,1080003241488995926,,,0,9,8,55
139,46,1080245494597782861,,,6,0,36,6
140,46,1081857154158966079,60,0,23,0,158,3
141,46,1082241040455504337,60,0,23,0,154,7
142,46,108258734115101969,,,14,0,101,7
143,46,1082837889100865075,0,60,0,23,13,148
144,46,1083847188438126371,,,1,0,62,0
145,46,1084653751009957636,,,10,0,70,0
146,46,1085824308941718209,60,0,9,14,26,45
147,46,1086760578317199372,,,0,9,50,14
148,46,1086950757564092295,60,0,23,0,161,0
149,46,1087889765091730849,,,5,6,42,35
150,46,1088902028895856787,60,0,14,0,98,0
151,46,108968345947796639,0,60,0,23,0,161
152,46,1090423191169208954,,,9,0,77,0
153,46,1091306445493916403,,,9,0,77,0
154,46,1091310099317588321,,,3,0,41,0
155,46,10913998916849586,60,0,23,0,161,0
156,46,1091945810399721896,60,0,14,0,98,0
157,46,1092839783920254293,,,13,0,85,0
158,46,1095317074200225605,,,9,0,68,0
159,46,1095327981484514935,,,9,0,63,0
160,46,1096872701492823086,60,0,23,0,161,0
161,46,1097172501930798643,,,11,0,88,0
162,46,1099483602963486225,,,1,0,7,0
163,46,1099493009699104997,60,0,23,0,161,0
164,46,1099833928414184218,,,10,0,82,0
165,46,1100604748885223117,0,60,0,22,0,77
166,46,1100614298082810014,60,0,23,0,161,0
167,46,1101491908644610994,,,9,0,81,0
168,46,1103291767139706923,,,10,0,65,0
169,46,110446890183797413,0,60,0,23,0,161
170,46,1105570469123927350,60,0,13,0,91,0
171,46,1108305706146473413,,,9,0,63,0
172,46,110851142722660937,60,0,13,0,91,0
173,46,1108544069153759179,60,0,23,0,161,0
174,46,1108855933943795950,60,0,23,0,158,3
175,46,1109260002004467961,,,2,0,55,0
176,46,1110120941763025868,,,11,0,72,0
177,46,1111908011565911561,,,0,0,17,45
178,46,1112064045953113921,60,0,23,0,161,0
179,46,1113154600772620212,60,0,23,0,161,0
180,46,1113317606098222174,60,0,23,0,161,0
181,46,1114354932698444516,0,60,0,15,0,105
182,46,1116295273010322427,,,6,6,55,34
183,46,1116400750309375246,60,0,17,0,119,0
184,46,1117000796123240530,,,1,0,8,0
185,46,1117225057788003557,0,60,0,23,19,142
186,46,1117389266276142359,60,0,23,0,139,0
187,46,1117406928487289377,48,12,23,0,160,1
188,46,1117967245891031528,0,60,0,23,0,161
189,46,1118591033928503491,,,6,0,41,1
190,46,1118714752330700842,60,0,23,0,161,0
191,46,1119315912279762464,60,0,23,0,161,0
192,46,111941507920209544,60,0,23,0,161,0
193,46,1120203242682432112,0,60,0,23,0,161
194,46,1120829635370895609,,,1,0,7,0
195,46,1121349216754706654,,,3,0,16,0
196,46,1122998944777904413,,,2,0,14,0
197,46,1123225066534281122,,,0,10,0,79
198,46,1123487660396302079,,,7,4,49,12
199,46,1123924333628941074,60,0,23,0,161,0
200,46,1124015659351481418,0,60,0,23,0,161
201,46,1124477734195874697,,,10,0,76,0
202,46,1126772962709719755,,,8,0,92,0
203,46,1127383672426536793,60,0,23,0,161,0
204,46,1128486872894055949,,,9,0,63,0
205,46,1128714831617789787,30,30,0,23,57,104
206,46,1129475368279928160,60,0,23,0,161,0
207,46,1129531468306022080,60,0,23,0,70,16
208,46,1129596624342748847,60,0,14,0,98,0
209,46,112999047392063113,,,9,0,63,0
210,46,1131474887653473486,,,0,5,0,60
211,46,1133297841839630705,60,0,23,0,161,0
212,46,1135280948905249992,60,0,13,0,91,0
213,46,1136568205036649988,,,0,0,0,0
214,46,1136601185047604763,,,13,0,97,0
215,46,1136959594363361613,60,0,23,0,161,0
216,46,1137297385488639192,,,3,1,20,8
217,46,1137506062745200344,,,6,0,40,2
218,46,1138056988177935645,30,30,15,0,91,19
219,46,1141260295122720151,0,60,0,23,0,161
220,46,1142217956989272744,,,0,9,0,43
221,46,1142405732683301271,,,0,13,0,101
222,46,114242703022172426,,,14,0,98,0
223,46,114275044024650773,,,7,0,49,0
224,46,1143303858683706929,60,0,23,0,161,0
225,46,1143989207783356090,,,11,0,71,0
226,46,1145220256665340940,,,12,0,82,0
227,46,114551850046024710,,,10,0,68,6
228,46,1145702300073287243,60,0,23,0,161,0
229,46,1146059875634627040,60,0,23,0,161,0
230,46,1146388587084283833,60,0,22,1,129,32
231,46,1147194508948918576,0,60,0,23,0,161
232,46,1147446598188868848,,,5,0,25,0
233,46,1149449414046964687,60,0,11,0,82,0
234,46,1149791945071476024,,,8,0,59,0
235,46,1150055599174577942,60,0,23,0,142,0
236,46,1150643572166714340,60,0,23,0,161,0
237,46,1151180501635028893,40,20,0,23,64,97
238,46,1151531425368716635,60,0,13,10,98,63
239,46,115153419187560180,,,5,0,34,0
240,46,1152281987627715479,,,2,14,75,27
241,46,1152492611924511282,,,1,0,7,0
242,46,1152753082208387935,60,0,23,0,161,0
243,46,1153213810130720240,,,0,12,25,53
244,46,1153407512324830339,,,11,0,81,0
245,46,115475171852550934,60,0,23,0,161,0
246,46,1154866898913760480,0,60,0,23,0,161
247,46,1155524075673736230,0,60,4,9,31,60
248,46,11559715717939685,0,60,0,13,0,91
249,46,1156603085055048182,60,0,8,0,65,0
250,46,1156949324820848809,,,0,9,0,54
251,46,1157040901941323139,60,0,23,0,161,0
252,46,1157403575331456104,60,0,23,0,161,0
253,46,1158893268168195549,,,0,11,54,18
254,46,1159309842164870967,,,,,,
255,46,1160278996578677256,0,60,0,23,0,161
256,46,1162838761932847848,,,10,0,70,0
257,46,1163658589102346157,60,0,23,0,161,0
258,46,1163783866992181238,,,13,0,91,0
259,46,1166676227748031010,,,11,0,72,0
260,46,11670395796048660,0,60,0,23,0,161
261,46,1167606057400056873,0,60,0,23,0,161
262,46,1168158950802293436,,,11,0,76,0
263,46,1168653501118413963,60,0,23,0,161,0
264,46,1169124698514559499,0,60,0,23,0,161
265,46,1169347689335808384,,,10,0,70,0
266,46,1170561581513852001,60,0,14,0,98,0
267,46,1170709653513740101,0,60,20,3,140,21
268,46,1170809964814331317,60,0,22,1,148,13
269,46,1172353394959933404,60,0,23,0,161,0
270,46,1172980469152334294,,,11,0,61,0
271,46,117337394419525839,,,0,9,0,77
272,46,117383178898485873,,,5,7,47,37
273,46,1174210677082031554,,,2,0,16,7
274,46,1174555897733980976,,,0,12,0,84
275,46,1175393438218555947,,,12,0,84,0
276,46,1176400014944170417,,,0,2,0,2
277,46,117659288711469627,,,8,0,87,0
278,46,1176649077961475489,,,0,12,0,84
279,46,1177035080301265113,60,0,23,0,158,3
280,46,1177989442010373484,0,60,0,13,0,91
281,46,1178033002921838531,0,60,1,14,24,94
282,46,1178964235062641776,,,9,0,75,0
283,46,1181336060537986213,60,0,16,0,112,0
284,46,118180560078308617,60,0,13,0,85,0
285,46,1182199636118279335,,,0,11,19,58
286,46,1183434922498969285,0,60,0,23,0,161
287,46,1184862317233235711,60,0,19,4,144,17
288,46,1185731037815681461,0,60,0,23,0,161
289,46,1185838300325525283,,,11,0,89,0
290,46,1186140560025319332,,,13,0,76,13
291,46,118693972130481955,60,0,23,0,161,0
292,46,1187163845750987431,,,14,0,102,6
293,46,1188161430221968360,60,0,11,0,73,0
294,46,1188316184133981335,60,0,23,0,161,0
295,46,1188705762889389430,60,0,23,0,161,0
296,46,11892938598446047,,,0,1,4,7
297,46,1189436431457152387,60,0,23,0,109,0
298,46,1189875593133624582,60,0,23,0,161,0
299,46,1191270924274984758,40,20,0,23,66,73
300,46,1192951921915455127,,,4,0,28,0
301,46,1193885630958865179,,,5,0,35,0
302,46,1194083857983025070,60,0,16,0,107,5
303,46,119434102936925358,,,11,0,43,34
304,46,119435691402838226,60,0,23,0,161,0
305,46,1194514756706471547,,,11,0,101,0
306,46,119512675364449332,,,11,0,77,0
307,46,119519432107012204,,,11,0,77,0
308,46,119532402360818144,,,,,,
309,46,1195509232959398933,0,60,0,6,0,42
310,46,1195597592963692878,60,0,23,0,161,0
311,46,1195863916137260984,60,0,13,0,91,0
312,46,119701008135004703,,,12,0,84,0
313,46,1198655103691192273,,,0,9,5,72
314,46,1199210165682135974,0,60,0,6,0,42
315,46,1199609188945825864,,,10,0,70,0
316,46,1200019575161721975,,,0,3,2,14
317,46,1200739515636438055,,,5,9,46,51
318,46,1201335973473660846,0,60,4,9,33,58
319,46,1202271886462753753,,,10,0,70,0
320,46,1204565709867704670,60,0,23,0,161,0
321,46,1207935341756348448,60,0,16,1,111,8
322,46,1207935427234839942,60,0,14,0,94,0
323,46,1209276477146037485,,,3,0,11,0
324,46,1209402228564517444,,,13,0,91,0
325,46,1210751661822288915,,,13,0,91,0
326,46,1213131748157718042,0,60,0,23,21,118
327,46,1213381968396960584,60,0,23,0,161,0
328,46,1213599407959378897,60,0,7,0,70,6
329,46,1214336484911481863,,,1,0,7,0
330,46,1214463650020822845,60,0,23,0,158,3
331,46,1214879170516829229,60,0,23,0,161,0
332,46,1215441179124658495,0,60,0,23,0,161
333,46,1215655327815183943,48,12,23,0,158,3
334,46,1216207425118737115,60,0,23,0,161,0
335,46,1217505942626861817,60,0,23,0,161,0
336,46,1217915522083805984,,,11,0,77,0
337,46,1219493612017477687,0,60,0,23,0,161
338,46,1220459219622194660,,,7,4,50,27
339,46,1220550210476923687,0,60,0,6,5,37
340,46,1220651511351042727,60,0,23,0,161,0
341,46,1220804311105593039,60,0,23,0,161,0
342,46,1221300488192191098,,,2,0,14,0
343,46,1222535850393860412,60,0,15,0,105,0
344,46,1222808398511640259,,,0,11,0,77
345,46,1222893676877529147,60,0,8,0,71,0
346,46,1223071685360669337,,,1,0,7,0
347,46,1223112385578319993,,,3,0,41,0
348,46,1224917601667833196,60,0,23,0,161,0
349,46,1225884324122494849,,,,,,
350,46,122674762669669512,60,0,15,0,105,0
351,46,1227871110536975051,,,8,0,46,39
352,46,1227925152111468964,,,0,6,0,62
353,46,122815034483791934,,,0,12,0,84
354,46,1228169036924510751,0,60,0,23,0,161
355,46,1228746224876162654,60,0,23,0,154,0
356,46,12292291527292130,60,0,23,0,161,0
357,46,1230130472277886354,60,0,15,0,115,0
358,46,1230271030719125752,60,0,23,0,76,0
359,46,1230398065636822664,,,3,0,15,0
360,46,1230586660348188671,,,7,0,53,12
361,46,1230887602768645085,,,10,0,83,0
362,46,123140478120335491,60,0,23,0,161,0
363,46,1231738506549655435,60,0,15,0,105,0
364,46,123211612705343960,60,0,17,0,119,0
365,46,1232274842388644628,,,3,0,16,0
366,46,1232318198313484077,,,1,0,7,0
367,46,1232409827673303937,,,12,0,95,0
368,46,1233056938302620872,,,7,1,54,4
369,46,1235050363813493719,,,7,0,61,0
370,46,1236888576653956449,,,11,0,77,0
371,46,1237491910185675678,60,0,23,0,161,0
372,46,1237832351878275948,,,8,0,86,0
373,46,1239500310271378316,60,0,23,0,161,0
374,46,1240361266951473929,,,0,11,0,86
375,46,1241132482221307074,0,60,4,8,30,54
376,46,1242374310875622093,60,0,23,0,161,0
377,46,124304200816908449,0,60,0,23,0,161
378,46,1244537422937396557,40,20,0,15,37,68
379,46,1244855879175126997,60,0,23,0,161,0
380,46,1245871250837592404,0,60,0,23,0,161
381,46,1247660105897446120,,,14,0,82,16
382,46,1247679670163222814,0,60,0,23,0,161
383,46,1248084586349114830,,,0,2,0,14
384,46,1249639171890669522,0,60,0,6,0,42
385,46,1249893311664358027,,,13,0,85,0
386,46,1251288768714057829,,,4,0,28,0
387,46,1251293502881342943,,,0,0,60,0
388,46,1251454383126297851,,,8,0,51,0
389,46,1251821812256109178,,,12,0,111,0
390,46,1252011953482314561,,,11,0,71,0
391,46,1252473910378021459,60,0,23,0,161,0
392,46,1253356761818562621,,,12,0,79,0
393,46,1254293531543648641,0,60,0,23,0,161
394,46,1254766879858753243,60,0,14,0,98,0
395,46,1254840125994230190,,,0,4,0,47
396,46,1255268362884297319,,,11,0,69,0
397,46,125544985669731489,,,11,0,72,0
398,46,12554962621156313,60,0,15,0,111,0
399,46,1256671219198171494,,,14,0,61,29
400,46,1256750548669896497,,,2,0,14,0
401,46,1256914181983141904,,,10,0,76,0
402,46,12572597046904092,,,4,0,47,0
403,46,1257920228441546009,60,0,22,1,157,4
404,46,125934946912374861,,,8,0,55,0
405,46,1259520449529996861,,,2,0,14,0
406,46,1260186185512093034,60,0,14,0,98,0
407,46,1260343830836776559,0,60,0,23,0,161
408,46,1260497627911371716,60,0,23,0,161,0
409,46,1260983426069285442,,,6,0,47,0
410,46,1261100259311551870,60,0,23,0,161,0
411,46,1261687550619351810,,,0,10,33,37
412,46,1261903761993313284,60,0,23,0,161,0
413,46,1262392092380291562,,,8,0,86,0
414,46,126240136410779229,60,0,12,11,91,70
415,46,126265568968087537,,,0,5,0,69
416,46,1263148699626180330,0,60,0,23,0,161
417,46,1263313221864352798,,,,,,
418,46,1265586619698561267,0,60,0,23,0,161
419,46,1265618319626440838,,,12,0,95,0
420,46,1266351990189516013,60,0,23,0,161,0
421,46,1266430851986014357,60,0,23,0,161,0
422,46,1268138330032288113,,,0,4,0,28
423,46,1268381018655826714,0,60,0,23,0,161
424,46,1268521067419463587,60,0,7,0,49,0
425,46,1269514693646078032,,,11,0,72,0
426,46,1270216867504472848,,,11,0,77,0
427,46,1271183516059431631,,,10,0,70,0
428,46,1271302586752062033,,,0,11,0,89
429,46,1271535224731716786,0,60,0,23,18,121
430,46,1273047410863889296,,,2,0,56,0
431,46,1274400110262460160,,,3,0,18,0
432,46,1274874365274698348,,,4,0,47,0
433,46,1274939009130582642,60,0,15,0,108,0
434,46,1275530718017616233,,,11,0,88,0
435,46,1275814811760401388,,,0,10,10,60
436,46,1275857004453926379,60,0,11,0,87,0
437,46,1277432720439331851,60,0,13,0,91,0
438,46,1278461692341555618,,,10,0,65,0
439,46,1278643893148035299,60,0,23,0,139,0
440,46,1278938438811924625,,,0,12,0,84
441,46,1280612379290794137,0,60,0,11,35,42
442,46,1280895621280357418,,,11,0,72,0
443,46,1281359359867869480,,,6,0,42,0
444,46,1281369870889059404,,,0,9,0,62
445,46,1281520463164440962,60,0,12,0,95,0
446,46,1281962307190481769,60,0,23,0,161,0
447,46,128235168101517102,,,11,0,53,0
448,46,1282771415198600294,,,2,0,14,0
449,46,1283273132604219939,,,0,1,12,60
450,46,1283993332179817849,,,0,1,0,7
451,46,1284074667250217696,60,0,23,0,161,0
452,46,1284453131547769319,,,4,0,23,0
453,46,1284969788271603171,60,0,14,0,103,0
454,46,1285068832352803127,,,13,0,85,0
455,46,1287159403789190934,0,60,0,23,23,138
456,46,1287736612225561084,,,0,9,42,17
457,46,1288021500272932342,60,0,23,0,86,0
458,46,128817129437663666,,,0,12,0,80
459,46,1288512596573294065,,,0,11,0,72
460,46,1288576128502837923,,,8,5,65,32
461,46,1289414230815207727,,,0,12,0,84
462,46,1290920775563666224,,,1,0,62,0
463,46,1291616343717800594,60,0,13,0,84,0
464,46,1291858466619285657,,,14,0,98,0
465,46,1292451605174320093,,,2,0,18,0
466,46,1292811084374368672,0,60,0,23,0,161
467,46,1292926501655206765,,,10,0,70,0
468,46,129421761143784785,,,0,11,0,89
469,46,1294431501377137231,60,0,23,0,161,0
470,46,1294781955896528432,,,13,0,91,0
471,46,1295893977082553727,,,3,0,41,0
472,46,1296917469326826728,,,1,0,63,0
473,46,1296969062983847515,60,0,23,0,129,13
474,46,1298224736308547321,,,0,10,0,70
475,46,1298580698756743295,,,3,0,21,0
476,46,1298728055823513374,,,0,3,5,16
477,46,1298971205638818613,,,12,0,74,0
478,46,129946501323005459,30,30,0,11,38,49
479,46,1299516327895514875,,,0,9,32,32
480,46,1300195604760986700,60,0,23,0,81,0
481,46,1301152589759749638,,,,,0,63
482,46,1302497253355740635,0,60,0,23,0,161
483,46,130268670653042910,,,7,0,113,0
484,46,1303037239595400285,60,0,23,0,161,0
485,46,1303114842354894644,,,0,9,6,71
486,46,1303644732381279630,,,13,0,91,0
487,46,1305749492512058509,,,7,0,65,0
488,46,1305997859525902579,60,0,23,0,161,0
489,46,1306364946253577092,60,0,22,1,152,9
490,46,1306376180873819584,60,0,13,0,95,0
491,46,1306485543652827390,,,0,9,44,19
492,46,1307252327700413232,,,12,0,84,0
493,46,1307800148782030926,60,0,23,0,160,1
494,46,130955237087450280,,,,,0,14
495,46,1309908774758601076,,,10,0,60,23
496,46,1310931151748296162,,,12,0,83,0
497,46,131125180600695244,,,0,12,0,84
498,46,1311583659343152560,60,0,14,0,98,0
499,46,1311917578650598264,60,0,23,0,161,0
500,46,1312024387053793548,0,60,0,23,20,141
501,46,1312468396215948841,60,0,23,0,161,0
502,46,1312737911163710048,60,0,23,0,139,0
503,46,1312817939618953446,0,60,0,23,0,161
504,46,1314274815843129963,60,0,23,0,161,0
505,46,1314410509198141298,,,9,0,76,0
506,46,1314425497471251754,60,0,15,0,105,0
507,46,1315006029563503115,0,60,0,23,0,161
508,46,1315339373260034579,60,0,15,0,105,0
509,46,1316190527429222674,0,60,2,21,21,140
510,46,1316891599702211529,40,20,23,0,159,2
511,46,1318561821610550108,60,0,23,0,161,0
512,46,1318863315097217975,,,9,4,66,31
513,46,1319163676875496665,60,0,6,0,42,0
514,46,1320768503291743110,60,0,23,0,161,0
515,46,1320884518253820745,,,9,0,62,0
516,46,1321875631128937573,60,0,23,0,161,0
517,46,1322452402311950477,60,0,9,0,68,9
518,46,1322961426183602210,60,0,22,1,151,10
519,46,1324294327897270556,,,10,0,70,0
520,46,1324681203567490082,60,0,23,0,161,0
521,46,1324966921919667055,,,10,0,65,0
522,46,1325246017710378355,0,60,0,23,0,161
523,46,1325268203883560998,,,0,11,0,61
524,46,1326431604522194520,60,0,15,0,105,0
525,46,132685522945208451,,,12,0,79,0
526,46,132827610670114440,,,1,0,62,0
527,46,1328573077364790734,60,0,23,0,161,0
528,46,1329620749273573213,60,0,23,0,161,0
529,46,1329704620440688949,60,0,23,0,161,0
530,46,1330654198902806529,,,7,5,76,8
531,46,1330667313767380700,60,0,13,0,91,0
532,46,1331024213382891761,,,10,0,70,0
533,46,1331496819517863937,0,60,0,23,0,161
534,46,1332279707675622725,,,9,0,77,0
535,46,133296564565142068,,,0,12,0,84
536,46,133425691340349200,0,60,0,23,0,161
537,46,1334516730456680877,,,10,0,83,0
538,46,1334615109344502126,,,11,0,72,0
539,46,1334630898511525093,60,0,23,0,161,0
540,46,1334932026955461485,,,10,2,72,4
541,46,1337082640451733051,0,60,0,23,20,141
542,46,1337863283388780288,,,0,10,10,60
543,46,1339182747498908563,60,0,17,0,119,0
544,46,1339484018189429613,0,60,6,5,40,37
545,46,1339572131190142245,,,4,0,47,0
546,46,1339588905838967526,60,0,23,0,161,0
547,46,1339634828329062513,,,8,0,86,0
548,46,1341466793680053579,,,0,3,0,21
549,46,1341778395364583932,60,0,16,0,112,0
550,46,1342859910287268882,0,60,0,23,0,81
551,46,1344338162127431362,60,0,16,0,111,0
552,46,1344403235720685253,,,12,0,84,0
553,46,1345284171498448166,,,11,0,72,0
554,46,134586904582732400,,,0,1,0,63
555,46,1346556436562793472,,,1,0,7,0
556,46,1346662429097910942,,,12,0,74,0
557,46,1346666084246437812,,,0,11,13,64
558,46,1347261926409847570,60,0,8,0,65,0
559,46,134748699979859945,,,8,0,56,0
560,46,134796070600334172,60,0,23,0,161,0
561,46,1348165316793721419,60,0,23,0,161,0
562,46,1349309534403313107,60,0,23,0,161,0
563,46,1349486426943511771,30,30,0,23,43,118
564,46,1349796161546424432,,,13,0,91,0
565,46,1351551378179934387,,,1,0,7,0
566,46,1351560598274283486,,,4,0,40,0
567,46,1351710160562948291,,,12,0,74,0
568,46,1351938629789989190,,,0,1,0,62
569,46,1352067438971867278,60,0,15,0,105,0
570,46,1352595710113623376,60,0,23,0,161,0
571,46,1353825526541723319,,,9,0,63,0
572,46,1354352478253901937,60,0,23,0,161,0
573,46,135451686603330143,60,0,23,0,161,0
574,46,1355447201287842379,60,0,11,0,87,0
575,46,135571940966317143,0,60,0,23,0,161
576,46,1355892312080130128,60,0,23,0,161,0
577,46,1356639062004033069,0,60,0,23,0,161
578,46,1356664459414525583,60,0,14,0,98,0
579,46,1356708275247177936,,,0,5,0,35
580,46,1356813935802118839,0,60,0,23,0,161
581,46,1357357707709615495,60,0,23,0,161,0
582,46,1358738116955407053,60,0,15,0,108,0
583,46,135982805079134958,0,60,0,23,0,161
584,46,1361326739243009411,,,7,0,44,0
585,46,1362363241558506029,,,0,12,64,20
586,46,1365113464267292865,0,60,0,15,0,105
587,46,1366714485582348167,60,0,23,0,161,0
588,46,1368310763058997413,,,0,4,3,25
589,46,1369089838884633548,,,5,0,34,0
590,46,1369225992802026851,0,60,1,22,22,139
591,46,1369232850753975443,60,0,23,0,161,0
592,46,1369413811007308328,,,11,0,77,0
593,46,1371482436587725506,60,0,23,0,161,0
594,46,1371849574488074547,,,10,0,83,0
595,46,1371997620756405325,60,0,12,0,84,0
596,46,1372086511858317040,60,0,9,0,63,0
597,46,1372374614851687815,0,60,0,23,4,135
598,46,1372827424333082339,60,0,16,0,110,0
599,46,137439482528430942,0,60,0,23,0,161
600,46,137489854657495758,60,0,7,0,76,0
601,46,1376003501047500209,,,0,9,36,41
602,46,137747008306160997,,,11,0,77,0
603,46,1377940529673623901,60,0,23,0,160,1
604,46,1377947555969670930,60,0,23,0,160,1
605,46,137875932477977592,60,0,15,0,105,0
606,46,1379459755140619639,,,12,0,84,0
607,46,1380408773664964485,,,11,0,77,0
608,46,1380805131866505470,60,0,12,0,78,10
